N_HILL,KQ,p_high_scale,rHP_scale,K_u_scale,u_scale,gamma_scale,n_stable,dH,basin_high_frac,score
6,150,1.1,1.2,0.9,0.9,1.1,2,0.12854494816299347,0.15625,0.048232448162993484
6,180,1.1,1.2,0.9,0.9,1.1,2,0.12854494800313884,0.15625,0.048232448003138854
5,120,1.2,1.0,0.8,0.95,0.9,2,0.12440355751576136,0.16796875,0.04819262001576138
5,150,1.2,1.0,0.8,0.95,0.9,2,0.12440355745522258,0.16796875,0.048192619955222595
4,180,1.2,1.2,0.7,1.0,1.1,2,0.12568763314747144,0.1640625,0.048109508147471454
4,150,1.2,1.2,0.7,1.0,1.1,2,0.12568763314332318,0.1640625,0.04810950814332319
4,120,1.2,1.2,0.7,1.0,1.1,2,0.12568763313715822,0.1640625,0.04810950813715823
6,150,1.3,1.1,1.0,0.9,1.0,2,0.1366038307517436,0.1328125,0.0480882057517436
6,150,1.3,1.1,1.0,0.9,1.1,2,0.13660383073262525,0.1328125,0.048088205732625254
6,150,1.1,1.1,0.9,0.9,1.0,2,0.12836910345690047,0.15625,0.048056603456900486
6,100,1.1,1.1,0.9,0.9,1.0,2,0.12836910345689362,0.15625,0.04805660345689363
6,120,1.1,1.1,0.9,0.9,1.0,2,0.1283691034199519,0.15625,0.0480566034199519
6,100,1.1,1.1,1.0,1.0,1.0,2,0.12426079563300645,0.16796875,0.04804985813300646
5,150,1.3,1.3,0.7,0.9,0.9,2,0.12148471523784828,0.17578125,0.04800815273784829
5,120,1.3,1.3,0.7,0.9,0.9,2,0.12148471522967447,0.17578125,0.04800815272967448
5,180,1.3,1.3,0.7,0.9,0.9,2,0.12148471522695997,0.17578125,0.048008152726959984
4,100,1.35,1.0,0.7,0.95,0.9,2,0.13094319525977713,0.1484375,0.04789632025977714
4,180,1.35,1.0,0.7,0.95,0.9,2,0.13094319522843498,0.1484375,0.04789632022843499
4,150,1.35,1.0,0.7,0.95,0.9,2,0.13094319522843473,0.1484375,0.04789632022843474
4,120,1.35,1.0,0.7,0.95,0.9,2,0.1309431952284344,0.1484375,0.04789632022843441
4,100,1.2,1.0,0.7,1.0,1.1,2,0.12537167038061292,0.1640625,0.04779354538061293
4,120,1.2,1.0,0.7,1.0,1.1,2,0.1253716703806116,0.1640625,0.0477935453806116
4,180,1.2,1.0,0.7,1.0,1.1,2,0.1253716703806116,0.1640625,0.0477935453806116
4,150,1.2,1.0,0.7,1.0,1.1,2,0.12537167034444907,0.1640625,0.04779354534444908
6,180,1.0,1.0,0.8,1.0,1.0,2,0.10894881614165237,0.2109375,0.04777694114165238
6,120,1.3,1.3,0.9,0.95,0.9,2,0.1225756567717565,0.171875,0.047731906771756503
6,150,1.3,1.3,0.9,0.95,0.9,2,0.12257565677175648,0.171875,0.04773190677175649
6,180,1.3,1.3,0.9,0.95,0.9,2,0.12257565677175647,0.171875,0.047731906771756476
6,150,1.2,1.2,0.7,0.9,0.9,2,0.1116306504956382,0.203125,0.047724400495638204
6,180,1.2,1.2,0.7,0.9,0.9,2,0.11163065048699822,0.203125,0.04772440048699823
6,150,1.2,1.1,0.8,0.95,0.9,2,0.11426567871353681,0.1953125,0.04762505371353682
6,180,1.2,1.1,0.8,0.95,0.9,2,0.11426567870807969,0.1953125,0.0476250537080797
4,120,1.35,1.2,0.7,0.9,1.1,2,0.1374621002640637,0.12890625,0.04757928776406369
4,100,1.35,1.2,0.7,0.9,1.1,2,0.13746210018788615,0.12890625,0.047579287687886156
5,180,1.1,1.1,0.7,0.95,1.0,2,0.11550453104945442,0.19140625,0.04749671854945443
6,100,1.0,1.0,0.8,0.95,1.0,2,0.11412585555202216,0.1953125,0.047485230552022174
6,120,1.0,1.0,0.8,0.95,1.0,2,0.11412585553133398,0.1953125,0.04748523053133399
6,180,1.0,1.0,0.8,0.95,1.0,2,0.11412585552681374,0.1953125,0.047485230526813756
6,150,1.0,1.0,0.8,0.95,1.0,2,0.11412585551434949,0.1953125,0.047485230514349504
4,120,1.35,1.1,0.7,0.9,1.1,2,0.13727318502383123,0.12890625,0.047390372523831235
4,100,1.35,1.1,0.7,0.9,1.1,2,0.13727318490079005,0.12890625,0.04739037240079005
5,180,1.2,1.0,0.7,0.95,0.9,2,0.11536479757502871,0.19140625,0.04735698507502872
4,150,1.35,1.2,0.8,1.0,1.1,2,0.13580990611692395,0.1328125,0.04729428111692396
4,180,1.35,1.2,0.8,1.0,1.1,2,0.13580990610826219,0.1328125,0.04729428110826219
6,120,1.0,1.0,0.9,1.0,1.1,2,0.1165820659455914,0.1875,0.047207065945591396
6,100,1.0,1.0,0.9,1.0,1.1,2,0.11658206594558919,0.1875,0.04720706594558919
6,100,1.0,1.3,0.7,1.0,1.1,2,0.10151619837423444,0.23046875,0.04718026087423444
6,120,1.0,1.3,0.7,1.0,1.1,2,0.10151619837411269,0.23046875,0.047180260874112694
6,100,1.0,1.1,0.7,1.0,1.0,2,0.10129432964231558,0.23046875,0.046958392142315585
4,150,1.35,1.0,0.8,1.0,1.0,2,0.13544409856640335,0.1328125,0.04692847356640336
4,120,1.35,1.0,0.8,1.0,1.0,2,0.13544409855758183,0.1328125,0.04692847355758183
4,100,1.35,1.0,0.8,1.0,1.0,2,0.1354440985560401,0.1328125,0.046928473556040094
4,180,1.35,1.0,0.8,1.0,1.0,2,0.13544409855364675,0.1328125,0.04692847355364676
6,150,1.35,1.0,1.0,0.95,0.9,2,0.1299439576516818,0.1484375,0.046897082651681805
6,180,1.35,1.0,1.0,0.95,0.9,2,0.12994395765168168,0.1484375,0.046897082651681694
6,100,1.35,1.0,1.0,0.95,0.9,2,0.1299439576514854,0.1484375,0.04689708265148541
4,180,1.3,1.2,0.7,0.95,1.1,2,0.1312876998452654,0.14453125,0.0468736373452654
4,150,1.3,1.2,0.7,0.95,1.1,2,0.13128769984526534,0.14453125,0.04687363734526535
4,100,1.3,1.2,0.7,0.95,1.1,2,0.13128769984526506,0.14453125,0.04687363734526507
4,120,1.3,1.2,0.7,0.95,1.1,2,0.1312876998416998,0.14453125,0.04687363734169981
6,100,1.1,1.2,0.9,0.9,1.1,2,0.12854494820871906,0.15234375,0.04686526070871907
5,120,1.1,1.0,0.8,0.95,1.1,2,0.12440355750861627,0.1640625,0.04682543250861628
5,100,1.1,1.0,0.8,0.95,1.1,2,0.12440355749915298,0.1640625,0.04682543249915299
5,180,1.1,1.0,0.8,0.95,1.1,2,0.12440355740538031,0.1640625,0.04682543240538032
5,150,1.1,1.0,0.8,0.95,1.1,2,0.12440355717013016,0.1640625,0.04682543217013017
6,120,1.3,1.1,1.0,0.9,1.1,2,0.1366038307965706,0.12890625,0.0467210182965706
6,180,1.3,1.1,1.0,0.9,1.1,2,0.13660383077078112,0.12890625,0.046721018270781116
6,100,1.3,1.1,1.0,0.9,1.1,2,0.1366038307136934,0.12890625,0.04672101821369339
6,100,1.35,1.1,0.9,0.9,0.9,2,0.128369103463027,0.15234375,0.046689415963026996
6,150,1.1,1.1,1.0,1.0,1.1,2,0.12426079564509605,0.1640625,0.04668267064509606
4,100,1.35,1.1,0.7,1.0,0.9,2,0.125529473222026,0.16015625,0.046584160722026015
6,150,1.1,1.0,0.9,0.9,1.0,2,0.12819370635202876,0.15234375,0.046514018852028764
5,100,1.1,1.2,0.7,0.9,1.1,2,0.12133027807784477,0.171875,0.04648652807784478
5,180,1.3,1.3,0.7,0.95,0.9,2,0.11578493834695179,0.1875,0.04640993834695179
5,150,1.3,1.3,0.7,0.95,0.9,2,0.11578493834663035,0.1875,0.046409938346630354
6,150,1.0,1.0,0.8,1.0,1.0,2,0.10894881614165261,0.20703125,0.04640975364165261
6,120,1.2,1.2,0.7,0.9,0.9,2,0.11163065047310994,0.19921875,0.04635721297310994
5,180,1.35,1.1,0.9,0.95,1.0,2,0.13343727948698042,0.13671875,0.04628884198698043
6,120,1.2,1.1,0.8,0.95,0.9,2,0.11426567865067654,0.19140625,0.04625786615067654
5,180,1.35,1.1,1.0,1.0,1.1,2,0.13591888128622692,0.12890625,0.04603606878622692
5,120,1.35,1.1,1.0,1.0,1.1,2,0.13591888009312422,0.12890625,0.04603606759312422
4,120,1.35,1.2,0.8,1.0,1.1,2,0.13580990611692395,0.12890625,0.04592709361692395
4,100,1.35,1.2,0.8,1.0,1.1,2,0.13580990590745978,0.12890625,0.04592709340745978
4,150,1.35,1.0,0.7,0.9,1.1,2,0.13708468996212464,0.125,0.04583468996212466
4,180,1.35,1.0,0.7,0.9,1.1,2,0.13708468370642912,0.125,0.045834683706429145
4,100,1.35,1.1,0.8,1.0,1.1,2,0.13562678023813332,0.12890625,0.04574396773813332
4,150,1.35,1.1,0.8,1.0,1.1,2,0.13562678020950508,0.12890625,0.04574396770950508
4,180,1.35,1.1,0.8,1.0,1.1,2,0.13562678020927052,0.12890625,0.04574396770927052
4,120,1.35,1.1,0.8,1.0,1.1,2,0.1356267801848786,0.12890625,0.04574396768487859
6,180,1.0,1.2,0.7,1.0,1.1,2,0.10140514986433247,0.2265625,0.04570202486433247
5,100,1.1,1.1,0.8,1.0,1.1,2,0.11905993978436745,0.17578125,0.04558337728436746
6,100,1.35,1.2,1.0,0.9,1.1,2,0.13680197995391902,0.125,0.04555197995391904
6,120,1.35,1.2,1.0,0.9,1.1,2,0.13680197995026924,0.125,0.045551979950269265
6,120,1.1,1.0,0.7,1.0,0.9,2,0.10118373742887866,0.2265625,0.045480612428878665
6,100,1.1,1.0,0.7,1.0,0.9,2,0.10118373742224288,0.2265625,0.045480612422242876
6,150,1.3,1.2,1.0,1.0,0.9,2,0.12442494476607738,0.16015625,0.04547963226607738
6,120,1.1,1.3,0.8,0.9,1.1,2,0.12031427617056156,0.171875,0.04547052617056157
6,150,1.1,1.3,0.8,0.9,1.1,2,0.12031427617056156,0.171875,0.04547052617056157
6,100,1.1,1.3,0.8,0.9,1.1,2,0.12031427617001379,0.171875,0.0454705261700138
6,180,1.1,1.3,0.8,0.9,1.1,2,0.1203142760599817,0.171875,0.045470526059981704
6,180,1.35,1.1,1.0,0.9,1.1,2,0.13660383069392454,0.125,0.04535383069392456
6,100,1.35,1.1,1.0,0.9,1.1,2,0.13660383065242382,0.125,0.04535383065242384
6,120,1.35,1.1,1.0,0.9,1.1,2,0.13660383061313455,0.125,0.045353830613134576
6,150,1.35,1.1,1.0,0.9,1.1,2,0.13660383056858164,0.125,0.04535383056858166
4,180,1.3,1.1,0.7,0.95,1.1,2,0.13111524499421323,0.140625,0.04533399499421325
4,150,1.3,1.1,0.7,0.95,1.1,2,0.1311152449940668,0.140625,0.04533399499406681
6,150,1.35,1.1,0.9,0.9,0.9,2,0.1283691034765036,0.1484375,0.045322228476503613
6,180,1.35,1.1,0.9,0.9,0.9,2,0.1283691034765033,0.1484375,0.04532222847650331
6,120,1.35,1.1,0.9,0.9,0.9,2,0.12836910347650327,0.1484375,0.04532222847650328
5,100,1.3,1.3,0.7,0.9,0.9,2,0.12148471509266355,0.16796875,0.045273777592663565
4,150,1.35,1.1,0.7,1.0,0.9,2,0.12552947322566588,0.15625,0.04521697322566589
4,180,1.35,1.1,0.7,1.0,0.9,2,0.12552947322566418,0.15625,0.045216973225664196
4,120,1.35,1.1,0.7,1.0,0.9,2,0.12552947322565872,0.15625,0.04521697322565873
6,100,1.35,1.0,0.9,0.9,0.9,2,0.12819370633594676,0.1484375,0.045146831335946776
6,100,1.1,1.0,0.9,0.9,1.0,2,0.12819370620222748,0.1484375,0.04514683120222749
5,180,1.35,1.2,0.9,0.95,1.1,2,0.13362172787251161,0.1328125,0.04510610287251162
5,150,1.35,1.2,0.9,0.95,1.1,2,0.13362172762777325,0.1328125,0.04510610262777325
4,120,1.35,1.0,0.7,1.0,0.9,2,0.1253716703873393,0.15625,0.0450591703873393
4,150,1.35,1.0,0.7,1.0,0.9,2,0.12537167038733865,0.15625,0.045059170387338664
4,180,1.35,1.0,0.7,1.0,0.9,2,0.1253716703315013,0.15625,0.0450591703315013
5,120,1.3,1.3,0.7,0.95,0.9,2,0.11578493834713373,0.18359375,0.04504275084713374
6,180,1.1,1.2,0.8,0.95,1.0,2,0.11440582310415259,0.1875,0.045030823104152594
6,150,1.1,1.2,0.8,0.95,1.0,2,0.11440582310415257,0.1875,0.045030823104152566
6,100,1.1,1.2,0.8,0.95,1.0,2,0.11440582310385794,0.1875,0.04503082310385794
6,120,1.1,1.2,0.8,0.95,1.0,2,0.11440582309614496,0.1875,0.04503082309614496
6,100,1.3,1.3,0.9,0.95,0.9,2,0.12257565669869548,0.1640625,0.04499753169869549
6,100,1.2,1.2,0.7,0.9,0.9,2,0.11163065050040412,0.1953125,0.04499002550040413
6,150,1.0,1.1,0.7,0.9,1.1,2,0.11149645704372166,0.1953125,0.04485583204372167
6,100,1.0,1.1,0.7,0.9,1.1,2,0.11149645704372088,0.1953125,0.04485583204372089
5,150,1.1,1.0,0.7,0.9,1.1,2,0.12102248877346429,0.16796875,0.044811551273464305
6,150,1.1,1.2,0.9,1.0,1.1,2,0.11687279818780705,0.1796875,0.04476342318780705
6,120,1.1,1.2,0.9,1.0,1.1,2,0.11687279817518727,0.1796875,0.04476342317518727
5,120,1.1,1.1,0.7,0.95,1.0,2,0.11550453109907151,0.18359375,0.04476234359907152
5,100,1.1,1.1,0.7,0.95,1.0,2,0.11550453109095539,0.18359375,0.0447623435909554
5,150,1.1,1.1,0.7,0.95,1.0,2,0.11550453102292157,0.18359375,0.044762343522921584
5,120,1.2,1.2,0.9,1.0,1.0,2,0.12773823002344412,0.1484375,0.04469135502344413
6,120,1.1,1.1,0.9,0.95,1.1,2,0.12225611300521559,0.1640625,0.0446779880052156
6,100,1.1,1.1,0.9,0.95,1.1,2,0.12225611300270177,0.1640625,0.04467798800270178
6,180,1.1,1.1,0.9,0.95,1.1,2,0.12225611299960626,0.1640625,0.04467798799960627
5,120,1.2,1.0,0.7,0.95,0.9,2,0.1153647975750285,0.18359375,0.04462261007502851
5,120,1.2,1.1,0.9,1.0,1.1,2,0.12756953705443552,0.1484375,0.04452266205443554
5,100,1.2,1.1,0.9,1.0,1.1,2,0.12756953705443544,0.1484375,0.044522662054435454
5,150,1.2,1.1,0.9,1.0,1.1,2,0.12756953704184992,0.1484375,0.04452266204184994
5,180,1.2,1.1,0.9,1.0,1.1,2,0.1275695368179403,0.1484375,0.044522661817940325
5,100,1.35,1.2,0.8,0.95,0.9,2,0.12472666768957187,0.15625,0.04441416768957188
6,150,1.0,1.2,0.7,1.0,1.1,2,0.1014051499358867,0.22265625,0.04433483743588671
6,120,1.0,1.2,0.7,1.0,1.1,2,0.10140514993286481,0.22265625,0.04433483743286482
6,180,1.2,1.3,0.9,0.9,1.0,2,0.1287212421485928,0.14453125,0.0443071796485928
6,120,1.2,1.3,0.9,0.9,1.0,2,0.1287212421485927,0.14453125,0.044307179648592716
6,150,1.2,1.3,0.9,0.9,1.0,2,0.1287212421485922,0.14453125,0.04430717964859222
6,100,1.2,1.3,0.9,0.9,1.0,2,0.12872124212392272,0.14453125,0.04430717962392273
4,180,1.35,1.0,0.8,1.0,1.1,2,0.13544409855209644,0.125,0.04419409855209646
4,120,1.35,1.0,0.8,1.0,1.1,2,0.13544409854596323,0.125,0.044194098545963255
4,150,1.35,1.0,0.8,1.0,1.1,2,0.13544409852770933,0.125,0.044194098527709356
4,100,1.35,1.0,0.8,1.0,1.1,2,0.1354440984560746,0.125,0.04419409845607463
6,150,1.2,1.2,0.9,0.9,1.0,2,0.12854494819821802,0.14453125,0.04413088569821803
6,180,1.2,1.2,0.9,0.9,1.0,2,0.128544948198218,0.14453125,0.044130885698218
6,150,1.35,1.2,1.0,1.0,0.9,2,0.12442494486907558,0.15625,0.0441124448690756
6,120,1.35,1.2,1.0,1.0,0.9,2,0.12442494486592026,0.15625,0.044112444865920274
6,180,1.35,1.2,1.0,1.0,0.9,2,0.1244249448557681,0.15625,0.04411244485576812
6,100,1.35,1.2,1.0,1.0,0.9,2,0.12442494485303897,0.15625,0.04411244485303898
6,120,1.3,1.2,1.0,1.0,0.9,2,0.1244249447660771,0.15625,0.04411244476607711
6,100,1.3,1.2,1.0,1.0,0.9,2,0.12442494319390969,0.15625,0.0441124431939097
4,100,1.3,1.2,0.7,1.0,1.1,2,0.1256876331471601,0.15234375,0.04400794564716012
4,180,1.3,1.2,0.7,1.0,1.1,2,0.12568763314593062,0.15234375,0.04400794564593063
4,120,1.3,1.2,0.7,1.0,1.1,2,0.12568763313230666,0.15234375,0.044007945632306665
4,150,1.3,1.2,0.7,1.0,1.1,2,0.12568763241685715,0.15234375,0.04400794491685716
4,120,1.3,1.1,0.7,0.95,1.1,2,0.13111524498035348,0.13671875,0.0439668074803535
4,120,1.35,1.1,0.7,0.95,1.0,2,0.13111524497809296,0.13671875,0.04396680747809297
4,100,1.3,1.1,0.7,0.95,1.1,2,0.13111524483053272,0.13671875,0.04396680733053273
6,180,1.3,1.1,1.0,1.0,0.9,2,0.12426079561343761,0.15625,0.043948295613437625
6,150,1.3,1.1,1.0,1.0,0.9,2,0.12426079511597858,0.15625,0.04394829511597859
6,180,1.35,1.0,1.0,0.9,1.1,2,0.13640621328498356,0.12109375,0.04378902578498358
6,180,1.35,1.0,0.9,0.9,0.9,2,0.1281937063359468,0.14453125,0.0437796438359468
6,150,1.35,1.0,0.9,0.9,0.9,2,0.1281937063359467,0.14453125,0.043779643835946715
6,120,1.35,1.0,0.9,0.9,0.9,2,0.12819370633332777,0.14453125,0.04377964383332778
5,120,1.35,1.2,0.9,0.95,1.1,2,0.13362172682637494,0.12890625,0.04373891432637494
5,180,1.3,1.2,0.8,0.9,1.1,2,0.13082237936292412,0.13671875,0.043673941862924136
5,120,1.3,1.2,0.8,0.9,1.1,2,0.13082237915566708,0.13671875,0.04367394165566709
5,150,1.3,1.2,0.8,0.9,1.1,2,0.13082237911392255,0.13671875,0.043673941613922566
5,100,1.3,1.2,0.8,0.9,1.1,2,0.1308223785441568,0.13671875,0.043673941044156804
5,100,1.35,1.1,0.9,0.95,1.1,2,0.13343727948857348,0.12890625,0.04355446698857348
6,100,1.2,1.1,0.8,0.95,0.9,2,0.11426567871353793,0.18359375,0.04352349121353794
5,100,1.3,1.1,0.8,0.9,1.0,2,0.13064456185789108,0.13671875,0.043496124357891096
5,100,1.1,1.1,0.7,0.95,1.1,2,0.11550453108290991,0.1796875,0.04339515608290991
5,180,1.1,1.1,0.7,0.95,1.1,2,0.11550453105377607,0.1796875,0.04339515605377608
5,120,1.1,1.1,0.7,0.95,1.1,2,0.11550453105377605,0.1796875,0.04339515605377605
5,150,1.1,1.1,0.7,0.95,1.1,2,0.1155045310294564,0.1796875,0.04339515602945641
6,120,1.3,1.3,1.0,0.95,1.1,2,0.13048367911355047,0.13671875,0.04333524161355048
6,100,1.3,1.2,1.0,0.95,1.1,2,0.13030331008166235,0.13671875,0.04315487258166236
6,150,1.3,1.2,1.0,0.95,1.1,2,0.13030331007959825,0.13671875,0.04315487257959826
6,180,1.3,1.2,1.0,0.95,1.1,2,0.13030331007959814,0.13671875,0.04315487257959815
6,120,1.3,1.2,1.0,0.95,1.1,2,0.1303033100795981,0.13671875,0.04315487257959812
6,100,1.2,1.2,1.0,0.95,1.1,2,0.1303033100777083,0.13671875,0.0431548725777083
6,120,1.2,1.2,1.0,0.95,1.1,2,0.13030331007770804,0.13671875,0.04315487257770805
6,180,1.2,1.2,1.0,0.95,1.1,2,0.13030331007770804,0.13671875,0.04315487257770805
6,150,1.2,1.2,1.0,0.95,1.1,2,0.130303310077708,0.13671875,0.043154872577708024
6,180,1.2,1.1,1.0,0.95,1.1,2,0.1301234035330517,0.13671875,0.042974966033051724
6,150,1.2,1.1,1.0,0.95,1.1,2,0.1301234035330515,0.13671875,0.0429749660330515
6,100,1.2,1.1,1.0,0.95,1.1,2,0.13012340353304663,0.13671875,0.042974966033046645
6,120,1.2,1.1,1.0,0.95,1.1,2,0.13012340256788493,0.13671875,0.042974965067884945
6,100,1.0,1.2,0.7,1.0,1.1,2,0.10140514992097333,0.21875,0.04296764992097333
6,150,1.3,1.3,0.9,0.9,1.0,2,0.12872124220043862,0.140625,0.04293999220043864
6,100,1.2,1.3,1.0,1.0,1.0,2,0.12458949754679759,0.15234375,0.04290981004679759
6,180,1.2,1.3,1.0,1.0,1.0,2,0.12458949754679678,0.15234375,0.04290981004679679
6,120,1.2,1.3,1.0,1.0,1.0,2,0.12458949753488899,0.15234375,0.042909810034888994
6,150,1.2,1.3,1.0,1.0,1.0,2,0.1245894974899151,0.15234375,0.04290980998991511
5,180,1.3,1.1,0.8,1.0,0.9,2,0.11905993989313479,0.16796875,0.04284900239313481
6,120,1.2,1.0,1.0,0.95,1.0,2,0.12994395782680535,0.13671875,0.04279552032680536
6,180,1.3,1.0,1.0,0.95,1.0,2,0.12994395782432247,0.13671875,0.04279552032432248
6,120,1.3,1.0,1.0,0.95,1.0,2,0.12994395782432241,0.13671875,0.04279552032432243
6,180,1.2,1.0,1.0,0.95,1.0,2,0.1299439578240637,0.13671875,0.04279552032406372
6,150,1.3,1.0,1.0,0.95,1.0,2,0.12994395781666307,0.13671875,0.04279552031666308
6,150,1.2,1.0,1.0,0.95,1.0,2,0.12994395779020065,0.13671875,0.042795520290200666
6,100,1.2,1.0,1.0,0.95,1.0,2,0.12994395743572382,0.13671875,0.04279551993572383
6,100,1.3,1.0,1.0,0.95,1.0,2,0.1299439572365875,0.13671875,0.04279551973658751
6,120,1.3,1.1,1.0,1.0,0.9,2,0.12426079561343749,0.15234375,0.042581108113437495
6,100,1.3,1.1,1.0,1.0,0.9,2,0.12426079561331531,0.15234375,0.042581108113315315
6,100,1.1,1.3,0.8,0.95,1.1,2,0.11454628966774595,0.1796875,0.042436914667745955
6,180,1.1,1.1,0.8,1.0,1.0,2,0.10907628494870693,0.1953125,0.04243565994870694
5,180,1.2,1.2,0.7,0.9,1.0,2,0.12133027807241457,0.16015625,0.04238496557241458
5,100,1.3,1.3,0.7,0.95,0.9,2,0.11578493834827483,0.17578125,0.04230837584827484
5,180,1.35,1.2,0.8,0.9,1.1,2,0.1308223851399942,0.1328125,0.0423067601399942
6,180,1.1,1.0,0.8,0.9,1.0,2,0.11985073450511721,0.1640625,0.04227260950511722
6,150,1.1,1.0,0.8,0.9,1.0,2,0.11985073450511717,0.1640625,0.04227260950511718
6,100,1.1,1.0,0.8,0.9,1.0,2,0.11985073450510651,0.1640625,0.04227260950510652
6,120,1.1,1.0,0.8,0.9,1.0,2,0.11985073450286422,0.1640625,0.04227260950286423
6,180,1.35,1.2,1.0,0.95,1.1,2,0.13030331007823612,0.1328125,0.041787685078236124
6,180,1.2,1.3,0.9,0.9,1.1,2,0.12872124222374187,0.13671875,0.041572804723741884
6,120,1.2,1.3,0.9,0.9,1.1,2,0.12872124222374184,0.13671875,0.041572804723741856
6,100,1.3,1.3,0.9,0.9,1.0,2,0.1287212422128754,0.13671875,0.04157280471287541
6,100,1.2,1.3,0.9,0.9,1.1,2,0.12872124221153994,0.13671875,0.04157280471153995
6,120,1.2,1.3,1.0,1.0,1.1,2,0.1245894975595265,0.1484375,0.04154262255952652
6,100,1.2,1.3,1.0,1.0,1.1,2,0.12458949754737149,0.1484375,0.041542622547371504
5,100,1.3,1.1,0.8,1.0,0.9,2,0.11905993989417031,0.1640625,0.04148181489417032
6,100,1.3,1.2,0.9,0.9,1.0,2,0.12854494820855245,0.13671875,0.04139651070855246
6,120,1.3,1.2,0.9,0.9,1.0,2,0.12854494820786214,0.13671875,0.04139651070786215
6,120,1.2,1.2,0.9,0.9,1.1,2,0.1285449482062841,0.13671875,0.041396510706284105
6,180,1.2,1.2,0.9,0.9,1.1,2,0.1285449482062841,0.13671875,0.041396510706284105
6,100,1.2,1.2,0.9,0.9,1.1,2,0.12854494820628304,0.13671875,0.04139651070628305
6,180,1.3,1.2,0.9,0.9,1.0,2,0.1285449482025797,0.13671875,0.04139651070257971
6,120,1.2,1.2,0.9,0.9,1.0,2,0.128544948198218,0.13671875,0.041396510698218
6,150,1.2,1.2,0.9,0.9,1.1,2,0.12854494819632592,0.13671875,0.04139651069632593
6,150,1.3,1.2,0.9,0.9,1.0,2,0.12854494819374218,0.13671875,0.04139651069374219
6,180,1.3,1.2,0.9,0.9,1.1,2,0.12854494815195022,0.13671875,0.041396510651950234
6,100,1.2,1.2,0.9,0.9,1.0,2,0.12854494810597153,0.13671875,0.04139651060597154
6,150,1.3,1.2,0.9,0.9,1.1,2,0.12854494802261945,0.13671875,0.041396510522619466
6,120,1.3,1.2,0.9,0.9,1.1,2,0.12854494791184234,0.13671875,0.041396510411842356
6,100,1.3,1.2,0.9,0.9,1.1,2,0.12854494705371527,0.13671875,0.04139650955371529
4,150,1.35,1.1,0.7,0.95,1.1,2,0.13111524482468498,0.12890625,0.04123243232468498
4,180,1.35,1.1,0.7,0.95,1.1,2,0.13111524482467718,0.12890625,0.04123243232467718
4,120,1.35,1.1,0.7,0.95,1.1,2,0.13111524473692449,0.12890625,0.041232432236924486
4,100,1.35,1.1,0.7,0.95,1.1,2,0.13111524467170382,0.12890625,0.041232432171703824
6,100,1.3,1.1,0.9,0.9,1.0,2,0.12836910346740965,0.13671875,0.04122066596740966
6,180,1.2,1.1,0.9,0.9,1.1,2,0.12836910346394703,0.13671875,0.041220665963947044
6,120,1.2,1.1,0.9,0.9,1.1,2,0.1283691034639463,0.13671875,0.04122066596394632
6,100,1.2,1.1,0.9,0.9,1.1,2,0.12836910346242028,0.13671875,0.04122066596242029
6,180,1.3,1.1,0.9,0.9,1.0,2,0.12836910345566926,0.13671875,0.041220665955669276
6,150,1.3,1.1,0.9,0.9,1.0,2,0.12836910343309155,0.13671875,0.04122066593309156
6,100,1.35,1.1,0.9,0.9,1.0,2,0.12836910340900337,0.13671875,0.04122066590900338
6,150,1.35,1.1,0.9,0.9,1.0,2,0.1283691034089984,0.13671875,0.041220665908998415
6,180,1.35,1.1,0.9,0.9,1.0,2,0.12836910340898045,0.13671875,0.04122066590898046
6,120,1.35,1.1,0.9,0.9,1.0,2,0.12836910340898025,0.13671875,0.04122066590898026
6,150,1.2,1.1,0.9,0.9,1.1,2,0.12836910340829727,0.13671875,0.04122066590829728
6,120,1.3,1.1,0.9,0.9,1.0,2,0.1283691029537269,0.13671875,0.0412206654537269
6,100,1.2,1.1,1.0,1.0,1.1,2,0.12426079558914571,0.1484375,0.041213920589145726
6,120,1.2,1.1,1.0,1.0,1.1,2,0.1242607955868351,0.1484375,0.041213920586835116
6,150,1.2,1.1,1.0,1.0,1.1,2,0.12426079558007556,0.1484375,0.04121392058007558
6,150,1.1,1.1,0.8,1.0,1.0,2,0.10907628497418788,0.19140625,0.041068472474187885
4,100,1.35,1.0,0.7,0.95,1.0,2,0.1309431949273225,0.12890625,0.04106038242732251
6,100,1.2,1.0,1.0,1.0,1.1,2,0.12409704848713767,0.1484375,0.04105017348713768
6,150,1.2,1.0,1.0,1.0,1.1,2,0.12409704847276419,0.1484375,0.041050173472764205
6,120,1.2,1.0,1.0,1.0,1.1,2,0.12409704847188072,0.1484375,0.04105017347188073
6,180,1.3,1.0,0.9,0.9,1.0,2,0.12819370639841862,0.13671875,0.041045268898418634
6,150,1.2,1.0,0.9,0.9,1.1,2,0.12819370636295693,0.13671875,0.041045268862956945
6,120,1.2,1.0,0.9,0.9,1.1,2,0.1281937063629568,0.13671875,0.041045268862956806
6,100,1.2,1.0,0.9,0.9,1.1,2,0.12819370636295174,0.13671875,0.041045268862951755
6,180,1.2,1.0,0.9,0.9,1.1,2,0.12819370636160274,0.13671875,0.04104526886160275
6,120,1.3,1.0,0.9,0.9,1.0,2,0.12819370636112576,0.13671875,0.04104526886112577
5,120,1.35,1.2,0.8,0.9,1.1,2,0.1308223851145867,0.12890625,0.04093957261458669
